time, data
01:13:31.663,3.78
01:13:31.749,3.81
01:13:31.836,3.83
01:13:31.922,3.86
01:13:32.10,3.88
01:13:32.97,3.91
01:13:32.184,3.93
01:13:32.272,3.95
01:13:32.359,3.98
01:13:32.446,4.00
01:13:32.533,4.03
01:13:32.622,4.05
01:13:32.709,4.08
01:13:32.797,4.11
01:13:32.884,4.13
01:13:32.971,4.15
01:13:33.59,4.17
01:13:33.146,4.19
01:13:33.232,4.22
01:13:33.321,4.24
01:13:33.407,4.27
01:13:33.494,4.29
01:13:33.582,4.32
01:13:33.670,4.34
01:13:33.764,4.36
01:13:33.846,4.39
01:13:33.933,4.42
01:13:34.20,4.44
01:13:34.107,4.46
01:13:34.193,4.49
01:13:34.281,4.51
01:13:34.368,4.54
01:13:34.455,4.57
01:13:34.542,4.59
01:13:34.631,4.62
01:13:34.717,4.64
01:13:34.804,4.67
01:13:34.893,4.69
01:13:34.985,4.72
01:13:35.68,4.75
01:13:35.156,4.77
01:13:35.243,4.80
01:13:35.331,4.83
01:13:35.417,4.85
01:13:35.503,4.87
01:13:35.592,4.90
01:13:35.679,4.93
01:13:35.766,4.95
01:13:35.854,4.98
01:13:35.941,5.01
01:13:36.27,5.04
01:13:36.115,5.06
01:13:36.202,5.09
01:13:36.291,5.11
01:13:36.378,5.13
01:13:36.466,5.16
01:13:36.553,5.19
01:13:36.641,5.21
01:13:36.727,5.24
01:13:36.815,5.26
01:13:36.902,5.29
01:13:36.988,5.32
01:13:37.77,5.34
01:13:37.164,5.37
01:13:37.251,5.39
01:13:37.338,5.42
01:13:37.425,5.45
01:13:37.513,5.48
01:13:37.602,5.50
01:13:37.688,5.52
01:13:37.776,5.55
01:13:37.864,5.58
01:13:37.950,5.61
01:13:38.37,5.64
01:13:38.125,5.67
01:13:38.211,5.69
01:13:38.300,5.72
01:13:38.387,5.75
01:13:38.474,5.78
01:13:38.561,5.80
01:13:38.649,5.83
01:13:38.737,5.85
01:13:38.825,5.88
01:13:38.911,5.90
01:13:38.998,5.92
01:13:39.86,5.95
01:13:39.172,5.97
01:13:39.261,6.00
01:13:39.348,6.03
01:13:39.435,6.05
01:13:39.522,6.08
01:13:39.610,6.10
01:13:39.698,6.13
01:13:39.784,6.15
01:13:39.872,6.18
01:13:39.959,6.20
01:13:40.45,6.23
01:13:40.135,6.25
01:13:40.222,6.27
01:13:40.310,6.29
01:13:40.397,6.31
01:13:40.482,6.34
01:13:40.571,6.36
01:13:40.658,6.38
01:13:40.745,6.40
01:13:40.832,6.43
01:13:40.920,6.45
01:13:41.7,6.47
01:13:41.94,6.49
01:13:41.181,6.51
01:13:41.269,6.54
01:13:41.358,6.56
01:13:41.445,6.58
01:13:41.532,6.60
01:13:41.620,6.62
01:13:41.705,6.64
01:13:41.793,6.67
01:13:41.881,6.70
01:13:41.968,6.72
01:13:42.55,6.74
01:13:42.143,6.76
01:13:42.230,6.78
01:13:42.318,6.79
01:13:42.405,6.81
01:13:42.492,6.83
01:13:42.580,6.85
01:13:42.668,6.87
01:13:42.756,6.89
01:13:42.843,6.91
01:13:42.930,6.93
01:13:43.16,6.96
01:13:43.104,6.98
01:13:43.191,7.00
01:13:43.278,7.02
01:13:43.366,7.04
01:13:43.453,7.06
01:13:43.541,7.08
01:13:43.628,7.10
01:13:43.715,7.12
01:13:43.804,7.14
01:13:43.890,7.16
01:13:43.977,7.17
01:13:44.65,7.19
01:13:44.152,7.21
01:13:44.239,7.23
01:13:44.327,7.24
01:13:44.414,7.26
01:13:44.501,7.28
01:13:44.588,7.30
01:13:44.676,7.32
01:13:44.763,7.33
01:13:44.851,7.35
01:13:44.938,7.37
01:13:45.26,7.39
01:13:45.114,7.41
01:13:45.201,7.43
01:13:45.290,7.44
01:13:45.375,7.46
01:13:45.462,7.47
01:13:45.550,7.49
01:13:45.636,7.50
01:13:45.724,7.51
01:13:45.812,7.52
01:13:45.898,7.53
01:13:45.987,7.54
01:13:46.75,7.55
01:13:46.161,7.56
01:13:46.248,7.56
01:13:46.337,7.57
01:13:46.424,7.57
01:13:46.512,7.57
01:13:46.599,7.57
01:13:46.687,7.57
01:13:46.774,7.58
01:13:46.861,7.58
01:13:46.947,7.58
01:13:47.35,7.58
01:13:47.121,7.58
01:13:47.209,7.58
01:13:47.297,7.58
01:13:47.384,7.58
01:13:47.472,7.57
01:13:47.559,7.57
01:13:47.649,7.56
01:13:47.735,7.55
01:13:47.822,7.55
01:13:47.909,7.55
01:13:47.995,7.54
01:13:48.83,7.55
01:13:48.171,7.54
01:13:48.258,7.54
01:13:48.346,7.55
01:13:48.432,7.55
01:13:48.521,7.56
01:13:48.607,7.56
01:13:48.694,7.57
01:13:48.782,7.58
01:13:48.870,7.59
01:13:48.958,7.60
01:13:49.45,7.62
01:13:49.132,7.63
01:13:49.218,7.65
01:13:49.306,7.66
01:13:49.393,7.67
01:13:49.480,7.68
01:13:49.568,7.69
01:13:49.655,7.70
01:13:49.742,7.72
01:13:49.830,7.73
01:13:49.917,7.74
01:13:50.6,7.75
01:13:50.93,7.76
01:13:50.181,7.78
01:13:50.268,7.78
01:13:50.355,7.78
01:13:50.442,7.79
01:13:50.530,7.79
01:13:50.615,7.80
01:13:50.703,7.80
01:13:50.791,7.81
01:13:50.879,7.81
01:13:50.965,7.81
01:13:51.53,7.80
01:13:51.140,7.80
01:13:51.227,7.80
01:13:51.316,7.79
01:13:51.404,7.79
01:13:51.491,7.79
01:13:51.578,7.78
01:13:51.665,7.78
01:13:51.752,7.77
01:13:51.839,7.77
01:13:51.926,7.77
01:13:52.14,7.76
01:13:52.101,7.75
01:13:52.189,7.75
01:13:52.276,7.74
01:13:52.363,7.72
01:13:52.450,7.71
01:13:52.538,7.71
01:13:52.628,7.71
01:13:52.715,7.70
01:13:52.801,7.70
01:13:52.890,7.70
01:13:52.976,7.70
01:13:53.62,7.70
01:13:53.149,7.70
01:13:53.237,7.71
01:13:53.325,7.72
01:13:53.412,7.72
01:13:53.499,7.72
01:13:53.586,7.73
01:13:53.673,7.73
01:13:53.761,7.73
01:13:53.848,7.74
01:13:53.937,7.74
01:13:54.24,7.73
01:13:54.111,7.74
01:13:54.199,7.74
01:13:54.285,7.72
01:13:54.372,7.71
01:13:54.459,7.71
01:13:54.548,7.71
01:13:54.635,7.71
01:13:54.721,7.70
01:13:54.809,7.70
01:13:54.896,7.70
01:13:54.984,7.71
01:13:55.77,7.71
01:13:55.158,7.72
01:13:55.247,7.73
01:13:55.334,7.74
01:13:55.423,7.75
01:13:55.509,7.75
01:13:55.595,7.76
01:13:55.682,7.76
01:13:55.771,7.77
01:13:55.857,7.78
01:13:55.944,7.78
01:13:56.32,7.80
01:13:56.119,7.81
01:13:56.206,7.81
01:13:56.295,7.82
01:13:56.381,7.84
01:13:56.468,7.85
01:13:56.557,7.86
01:13:56.644,7.88
01:13:56.732,7.89
01:13:56.820,7.91
01:13:56.905,7.92
01:13:56.994,7.94
01:13:57.80,7.95
01:13:57.168,7.96
01:13:57.255,7.97
01:13:57.343,7.98
01:13:57.430,7.99
01:13:57.518,8.00
01:13:57.604,8.00
01:13:57.691,8.00
01:13:57.779,8.01
01:13:57.867,8.02
01:13:57.956,8.02
01:13:58.43,8.02
01:13:58.131,8.02
01:13:58.217,8.03
01:13:58.303,8.03
01:13:58.391,8.04
01:13:58.478,8.04
01:13:58.565,8.05
01:13:58.652,8.05
01:13:58.741,8.06
01:13:58.828,8.07
01:13:58.914,8.07
01:13:59.3,8.08
01:13:59.91,8.09
01:13:59.177,8.10
01:13:59.265,8.10
01:13:59.352,8.10
01:13:59.438,8.11
01:13:59.526,8.13
01:13:59.613,8.13
01:13:59.700,8.13
01:13:59.788,8.14
01:13:59.875,8.14
01:13:59.962,8.15
01:14:00.50,8.16
01:14:00.137,8.17
01:14:00.224,8.17
01:14:00.313,8.17
01:14:00.400,8.18
01:14:00.489,8.18
01:14:00.576,8.19
01:14:00.662,8.19
01:14:00.750,8.20
01:14:00.837,8.20
01:14:00.923,8.20
01:14:01.11,8.21
01:14:01.99,8.21
01:14:01.185,8.21
01:14:01.273,8.22
01:14:01.360,8.22
01:14:01.448,8.23
01:14:01.535,8.23
01:14:01.629,8.24
01:14:01.714,8.24
01:14:01.798,8.24
01:14:01.885,8.25
01:14:01.973,8.25
01:14:02.60,8.26
01:14:02.146,8.26
01:14:02.233,8.27
01:14:02.321,8.28
01:14:02.408,8.29
01:14:02.497,8.29
01:14:02.584,8.30
01:14:02.670,8.31
01:14:02.759,8.32
01:14:02.845,8.33
01:14:02.939,8.34
01:14:03.21,8.36
01:14:03.109,8.37
01:14:03.195,8.38
01:14:03.284,8.40
01:14:03.370,8.41
01:14:03.456,8.42
01:14:03.545,8.43
01:14:03.632,8.45
01:14:03.719,8.46
01:14:03.806,8.47
01:14:03.894,8.48
01:14:03.981,8.50
01:14:04.68,8.51
01:14:04.155,8.53
01:14:04.244,8.54
01:14:04.331,8.55
01:14:04.418,8.56
01:14:04.506,8.57
01:14:04.593,8.58
01:14:04.680,8.59
01:14:04.767,8.60
01:14:04.855,8.60
01:14:04.941,8.61
01:14:05.30,8.62
01:14:05.117,8.63
01:14:05.203,8.64
01:14:05.291,8.65
01:14:05.379,8.66
01:14:05.466,8.66
01:14:05.555,8.67
01:14:05.642,8.68
01:14:05.729,8.69
01:14:05.815,8.69
01:14:05.903,8.70
01:14:05.990,8.71
01:14:06.78,8.71
01:14:06.164,8.72
01:14:06.252,8.72
01:14:06.339,8.72
01:14:06.426,8.72
01:14:06.513,8.74
01:14:06.602,8.75
01:14:06.689,8.75
01:14:06.778,8.75
01:14:06.865,8.77
01:14:06.952,8.78
01:14:07.40,8.78
01:14:07.125,8.79
01:14:07.214,8.79
01:14:07.300,8.80
01:14:07.387,8.81
01:14:07.475,8.81
01:14:07.563,8.82
01:14:07.650,8.83
01:14:07.736,8.84
01:14:07.826,8.85
01:14:07.911,8.86
01:14:08.5,8.87
01:14:08.88,8.88
01:14:08.175,8.89
01:14:08.263,8.91
01:14:08.350,8.91
01:14:08.436,8.92
01:14:08.523,8.93
01:14:08.610,8.94
01:14:08.698,8.95
01:14:08.784,8.96
01:14:08.873,8.97
01:14:08.959,8.97
01:14:09.47,8.98
01:14:09.135,8.99
01:14:09.222,9.01
01:14:09.309,9.03
01:14:09.397,9.04
01:14:09.485,9.05
01:14:09.574,9.06
01:14:09.660,9.07
01:14:09.746,9.07
01:14:09.834,9.08
01:14:09.920,9.09
01:14:10.7,9.11
01:14:10.95,9.11
01:14:10.182,9.12
01:14:10.270,9.13
01:14:10.358,9.14
01:14:10.444,9.15
01:14:10.533,9.16
01:14:10.619,9.17
01:14:10.709,9.18
01:14:10.796,9.20
01:14:10.883,9.20
01:14:10.969,9.21
01:14:11.56,9.22
01:14:11.144,9.23
01:14:11.231,9.24
01:14:11.318,9.25
01:14:11.406,9.26
01:14:11.493,9.28
01:14:11.580,9.29
01:14:11.668,9.29
01:14:11.755,9.30
01:14:11.841,9.31
01:14:11.929,9.31
01:14:12.17,9.33
01:14:12.105,9.34
01:14:12.192,9.35
01:14:12.281,9.36
01:14:12.366,9.37
01:14:12.455,9.38
01:14:12.540,9.38
01:14:12.629,9.39
01:14:12.716,9.40
01:14:12.803,9.41
01:14:12.891,9.42
01:14:12.978,9.43
01:14:13.65,9.44
01:14:13.154,9.45
01:14:13.240,9.46
01:14:13.329,9.46
01:14:13.416,9.47
01:14:13.503,9.48
01:14:13.591,9.49
01:14:13.677,9.49
01:14:13.763,9.50
01:14:13.851,9.51
01:14:13.939,9.52
01:14:14.26,9.52
01:14:14.114,9.53
01:14:14.202,9.54
01:14:14.288,9.55
01:14:14.376,9.56
01:14:14.462,9.57
01:14:14.551,9.58
01:14:14.640,9.59
01:14:14.726,9.60
01:14:14.814,9.61
01:14:14.901,9.62
01:14:14.987,9.63
01:14:15.74,9.64
01:14:15.162,9.64
01:14:15.249,9.65
01:14:15.336,9.66
01:14:15.424,9.66
01:14:15.511,9.67
01:14:15.598,9.68
01:14:15.686,9.70
01:14:15.779,9.71
01:14:15.863,9.71
01:14:15.948,9.72
01:14:16.37,9.72
01:14:16.125,9.73
01:14:16.210,9.74
01:14:16.297,9.75
01:14:16.386,9.77
01:14:16.473,9.77
01:14:16.559,9.78
01:14:16.647,9.78
01:14:16.733,9.79
01:14:16.820,9.79
01:14:16.909,9.79
01:14:16.996,9.81
01:14:17.85,9.82
01:14:17.172,9.82
01:14:17.259,9.83
01:14:17.347,9.84
01:14:17.434,9.84
01:14:17.520,9.85
01:14:17.607,9.85
01:14:17.695,9.86
01:14:17.783,9.87
01:14:17.870,9.88
01:14:17.957,9.89
01:14:18.44,9.90
01:14:18.132,9.90
01:14:18.219,9.90
01:14:18.306,9.91
01:14:18.395,9.91
01:14:18.482,9.92
01:14:18.569,9.93
